classe;control;produto;ano;litros
VINHO DE MESA;vm_Tinto;Tinto;1970-01-01;174224052
VINHO DE MESA;vm_Tinto;Tinto;1971-01-01;121133369
VINHO DE MESA;vm_Tinto;Tinto;1972-01-01;118180926
VINHO DE MESA;vm_Tinto;Tinto;1973-01-01;88589019
VINHO DE MESA;vm_Tinto;Tinto;1974-01-01;146544484
VINHO DE MESA;vm_Tinto;Tinto;1975-01-01;144274134
VINHO DE MESA;vm_Tinto;Tinto;1976-01-01;118360170
VINHO DE MESA;vm_Tinto;Tinto;1977-01-01;154801826
VINHO DE MESA;vm_Tinto;Tinto;1978-01-01;162917363
VINHO DE MESA;vm_Tinto;Tinto;1979-01-01;154736439
VINHO DE MESA;vm_Tinto;Tinto;1980-01-01;101659755
VINHO DE MESA;vm_Tinto;Tinto;1981-01-01;134156175
VINHO DE MESA;vm_Tinto;Tinto;1982-01-01;183349460
VINHO DE MESA;vm_Tinto;Tinto;1983-01-01;87080528
VINHO DE MESA;vm_Tinto;Tinto;1984-01-01;119615028
VINHO DE MESA;vm_Tinto;Tinto;1985-01-01;216732390
VINHO DE MESA;vm_Tinto;Tinto;1986-01-01;118766694
VINHO DE MESA;vm_Tinto;Tinto;1987-01-01;97841160
VINHO DE MESA;vm_Tinto;Tinto;1988-01-01;173747942
VINHO DE MESA;vm_Tinto;Tinto;1989-01-01;136931173
VINHO DE MESA;vm_Tinto;Tinto;1990-01-01;154359897
VINHO DE MESA;vm_Tinto;Tinto;1991-01-01;90320836
VINHO DE MESA;vm_Tinto;Tinto;1992-01-01;118638894
VINHO DE MESA;vm_Tinto;Tinto;1993-01-01;125172218
VINHO DE MESA;vm_Tinto;Tinto;1994-01-01;161479717
VINHO DE MESA;vm_Tinto;Tinto;1995-01-01;167174017
VINHO DE MESA;vm_Tinto;Tinto;1996-01-01;115896909
VINHO DE MESA;vm_Tinto;Tinto;1997-01-01;116458841
VINHO DE MESA;vm_Tinto;Tinto;1998-01-01;102127865
VINHO DE MESA;vm_Tinto;Tinto;1999-01-01;168149414
VINHO DE MESA;vm_Tinto;Tinto;2000-01-01;208242670
VINHO DE MESA;vm_Tinto;Tinto;2001-01-01;175267437
VINHO DE MESA;vm_Tinto;Tinto;2002-01-01;215892333
VINHO DE MESA;vm_Tinto;Tinto;2003-01-01;155513687
VINHO DE MESA;vm_Tinto;Tinto;2004-01-01;254172425
VINHO DE MESA;vm_Tinto;Tinto;2005-01-01;180698666
VINHO DE MESA;vm_Tinto;Tinto;2006-01-01;149552555
VINHO DE MESA;vm_Tinto;Tinto;2007-01-01;228156220
VINHO DE MESA;vm_Tinto;Tinto;2008-01-01;241057928
VINHO DE MESA;vm_Tinto;Tinto;2009-01-01;164143454
VINHO DE MESA;vm_Tinto;Tinto;2010-01-01;157290088
VINHO DE MESA;vm_Tinto;Tinto;2011-01-01;210113358
VINHO DE MESA;vm_Tinto;Tinto;2012-01-01;175875432
VINHO DE MESA;vm_Tinto;Tinto;2013-01-01;163111797
VINHO DE MESA;vm_Tinto;Tinto;2014-01-01;157776363
VINHO DE MESA;vm_Tinto;Tinto;2015-01-01;169811472
VINHO DE MESA;vm_Tinto;Tinto;2016-01-01;75279191
VINHO DE MESA;vm_Tinto;Tinto;2017-01-01;1365957
VINHO DE MESA;vm_Tinto;Tinto;2018-01-01;188270142
VINHO DE MESA;vm_Tinto;Tinto;2019-01-01;121045115
VINHO DE MESA;vm_Tinto;Tinto;2020-01-01;103916391
VINHO DE MESA;vm_Tinto;Tinto;2021-01-01;146075996
VINHO DE MESA;vm_Tinto;Tinto;2022-01-01;162844214
VINHO DE MESA;vm_Tinto;Tinto;2023-01-01;139320884
VINHO DE MESA;vm_Branco;Branco;1970-01-01;748400
VINHO DE MESA;vm_Branco;Branco;1971-01-01;1160500
VINHO DE MESA;vm_Branco;Branco;1972-01-01;1812367
VINHO DE MESA;vm_Branco;Branco;1973-01-01;243900
VINHO DE MESA;vm_Branco;Branco;1974-01-01;4138768
VINHO DE MESA;vm_Branco;Branco;1975-01-01;1441507
VINHO DE MESA;vm_Branco;Branco;1976-01-01;1871473
VINHO DE MESA;vm_Branco;Branco;1977-01-01;4954387
VINHO DE MESA;vm_Branco;Branco;1978-01-01;5079748
VINHO DE MESA;vm_Branco;Branco;1979-01-01;7146395
VINHO DE MESA;vm_Branco;Branco;1980-01-01;5363452
VINHO DE MESA;vm_Branco;Branco;1981-01-01;12547739
VINHO DE MESA;vm_Branco;Branco;1982-01-01;15782499
VINHO DE MESA;vm_Branco;Branco;1983-01-01;12191896
VINHO DE MESA;vm_Branco;Branco;1984-01-01;19502230
VINHO DE MESA;vm_Branco;Branco;1985-01-01;23010666
VINHO DE MESA;vm_Branco;Branco;1986-01-01;16872183
VINHO DE MESA;vm_Branco;Branco;1987-01-01;27497857
VINHO DE MESA;vm_Branco;Branco;1988-01-01;32660045
VINHO DE MESA;vm_Branco;Branco;1989-01-01;24603265
VINHO DE MESA;vm_Branco;Branco;1990-01-01;33512030
VINHO DE MESA;vm_Branco;Branco;1991-01-01;25046588
VINHO DE MESA;vm_Branco;Branco;1992-01-01;25446255
VINHO DE MESA;vm_Branco;Branco;1993-01-01;31986075
VINHO DE MESA;vm_Branco;Branco;1994-01-01;28291853
VINHO DE MESA;vm_Branco;Branco;1995-01-01;15472732
VINHO DE MESA;vm_Branco;Branco;1996-01-01;24073622
VINHO DE MESA;vm_Branco;Branco;1997-01-01;41842945
VINHO DE MESA;vm_Branco;Branco;1998-01-01;32140249
VINHO DE MESA;vm_Branco;Branco;1999-01-01;42528150
VINHO DE MESA;vm_Branco;Branco;2000-01-01;44902276
VINHO DE MESA;vm_Branco;Branco;2001-01-01;44322836
VINHO DE MESA;vm_Branco;Branco;2002-01-01;35329657
VINHO DE MESA;vm_Branco;Branco;2003-01-01;40861639
VINHO DE MESA;vm_Branco;Branco;2004-01-01;51719967
VINHO DE MESA;vm_Branco;Branco;2005-01-01;39212146
VINHO DE MESA;vm_Branco;Branco;2006-01-01;31738390
VINHO DE MESA;vm_Branco;Branco;2007-01-01;42118552
VINHO DE MESA;vm_Branco;Branco;2008-01-01;42942053
VINHO DE MESA;vm_Branco;Branco;2009-01-01;39211278
VINHO DE MESA;vm_Branco;Branco;2010-01-01;35408083
VINHO DE MESA;vm_Branco;Branco;2011-01-01;46007504
VINHO DE MESA;vm_Branco;Branco;2012-01-01;34938249
VINHO DE MESA;vm_Branco;Branco;2013-01-01;32066403
VINHO DE MESA;vm_Branco;Branco;2014-01-01;37438069
VINHO DE MESA;vm_Branco;Branco;2015-01-01;39557250
VINHO DE MESA;vm_Branco;Branco;2016-01-01;10727099
VINHO DE MESA;vm_Branco;Branco;2017-01-01;217527985
VINHO DE MESA;vm_Branco;Branco;2018-01-01;29229970
VINHO DE MESA;vm_Branco;Branco;2019-01-01;22032828
VINHO DE MESA;vm_Branco;Branco;2020-01-01;19568734
VINHO DE MESA;vm_Branco;Branco;2021-01-01;26432799
VINHO DE MESA;vm_Branco;Branco;2022-01-01;30198430
VINHO DE MESA;vm_Branco;Branco;2023-01-01;27910299
VINHO DE MESA;vm_Rosado;Rosado;1970-01-01;42236152
VINHO DE MESA;vm_Rosado;Rosado;1971-01-01;31970782
VINHO DE MESA;vm_Rosado;Rosado;1972-01-01;26960004
VINHO DE MESA;vm_Rosado;Rosado;1973-01-01;27877426
VINHO DE MESA;vm_Rosado;Rosado;1974-01-01;43192093
VINHO DE MESA;vm_Rosado;Rosado;1975-01-01;31685568
VINHO DE MESA;vm_Rosado;Rosado;1976-01-01;24333795
VINHO DE MESA;vm_Rosado;Rosado;1977-01-01;35603565
VINHO DE MESA;vm_Rosado;Rosado;1978-01-01;32056558
VINHO DE MESA;vm_Rosado;Rosado;1979-01-01;49370148
VINHO DE MESA;vm_Rosado;Rosado;1980-01-01;23284978
VINHO DE MESA;vm_Rosado;Rosado;1981-01-01;39425814
VINHO DE MESA;vm_Rosado;Rosado;1982-01-01;35622605
VINHO DE MESA;vm_Rosado;Rosado;1983-01-01;20989120
VINHO DE MESA;vm_Rosado;Rosado;1984-01-01;38563073
VINHO DE MESA;vm_Rosado;Rosado;1985-01-01;35595899
VINHO DE MESA;vm_Rosado;Rosado;1986-01-01;22072645
VINHO DE MESA;vm_Rosado;Rosado;1987-01-01;25128167
VINHO DE MESA;vm_Rosado;Rosado;1988-01-01;38383071
VINHO DE MESA;vm_Rosado;Rosado;1989-01-01;20267523
VINHO DE MESA;vm_Rosado;Rosado;1990-01-01;22676272
VINHO DE MESA;vm_Rosado;Rosado;1991-01-01;11400830
VINHO DE MESA;vm_Rosado;Rosado;1992-01-01;19163270
VINHO DE MESA;vm_Rosado;Rosado;1993-01-01;14596702
VINHO DE MESA;vm_Rosado;Rosado;1994-01-01;12301693
VINHO DE MESA;vm_Rosado;Rosado;1995-01-01;32141555
VINHO DE MESA;vm_Rosado;Rosado;1996-01-01;12947240
VINHO DE MESA;vm_Rosado;Rosado;1997-01-01;24514261
VINHO DE MESA;vm_Rosado;Rosado;1998-01-01;16546829
VINHO DE MESA;vm_Rosado;Rosado;1999-01-01;15843212
VINHO DE MESA;vm_Rosado;Rosado;2000-01-01;19880630
VINHO DE MESA;vm_Rosado;Rosado;2001-01-01;9342185
VINHO DE MESA;vm_Rosado;Rosado;2002-01-01;8367750
VINHO DE MESA;vm_Rosado;Rosado;2003-01-01;6170398
VINHO DE MESA;vm_Rosado;Rosado;2004-01-01;8069892
VINHO DE MESA;vm_Rosado;Rosado;2005-01-01;6169620
VINHO DE MESA;vm_Rosado;Rosado;2006-01-01;3809942
VINHO DE MESA;vm_Rosado;Rosado;2007-01-01;5013136
VINHO DE MESA;vm_Rosado;Rosado;2008-01-01;3506830
VINHO DE MESA;vm_Rosado;Rosado;2009-01-01;2063474
VINHO DE MESA;vm_Rosado;Rosado;2010-01-01;2569809
VINHO DE MESA;vm_Rosado;Rosado;2011-01-01;1719887
VINHO DE MESA;vm_Rosado;Rosado;2012-01-01;1963356
VINHO DE MESA;vm_Rosado;Rosado;2013-01-01;1726022
VINHO DE MESA;vm_Rosado;Rosado;2014-01-01;958691
VINHO DE MESA;vm_Rosado;Rosado;2015-01-01;939838
VINHO DE MESA;vm_Rosado;Rosado;2016-01-01;312725
VINHO DE MESA;vm_Rosado;Rosado;2017-01-01;36121245
VINHO DE MESA;vm_Rosado;Rosado;2018-01-01;875524
VINHO DE MESA;vm_Rosado;Rosado;2019-01-01;1551794
VINHO DE MESA;vm_Rosado;Rosado;2020-01-01;715289
VINHO DE MESA;vm_Rosado;Rosado;2021-01-01;1391200
VINHO DE MESA;vm_Rosado;Rosado;2022-01-01;1988968
VINHO DE MESA;vm_Rosado;Rosado;2023-01-01;2531246
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1970-01-01;7591557
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1971-01-01;7265666
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1972-01-01;6782837
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1973-01-01;3419625
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1974-01-01;10047658
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1975-01-01;14731106
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1976-01-01;12405154
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1977-01-01;16131758
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1978-01-01;15000671
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1979-01-01;14356453
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1980-01-01;9296741
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1981-01-01;16036963
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1982-01-01;19987588
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1983-01-01;14340514
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1984-01-01;15777602
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1985-01-01;19347979
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1986-01-01;12282967
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1987-01-01;10920073
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1988-01-01;18690518
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1989-01-01;16140751
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1990-01-01;17750504
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1991-01-01;12001895
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1992-01-01;13449911
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1993-01-01;12119485
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1994-01-01;15646861
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1995-01-01;11924291
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1996-01-01;12819866
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1997-01-01;12590647
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1998-01-01;8716140
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;1999-01-01;14640657
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2000-01-01;18545613
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2001-01-01;13587683
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2002-01-01;13619033
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2003-01-01;15357576
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2004-01-01;23062182
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2005-01-01;25409805
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2006-01-01;18868108
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2007-01-01;24786071
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2008-01-01;27583032
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2009-01-01;18209043
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2010-01-01;11401406
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2011-01-01;24104740
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2012-01-01;24027589
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2013-01-01;23156458
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2014-01-01;17208996
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2015-01-01;16745896
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2016-01-01;8774847
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2017-01-01;21442212
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2018-01-01;19118254
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2019-01-01;17389377
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2020-01-01;15451883
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2021-01-01;20433249
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2022-01-01;24417918
VINHO FINO DE MESA (VINÍFERA);vv_Tinto;Tinto;2023-01-01;23615783
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1970-01-01;15562889
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1971-01-01;15655709
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1972-01-01;13289304
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1973-01-01;7930070
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1974-01-01;18927471
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1975-01-01;21933695
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1976-01-01;19874659
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1977-01-01;20409231
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1978-01-01;17640081
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1979-01-01;25727132
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1980-01-01;19326572
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1981-01-01;27528276
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1982-01-01;34423412
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1983-01-01;24164361
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1984-01-01;30395959
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1985-01-01;44679484
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1986-01-01;34794145
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1987-01-01;35432544
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1988-01-01;56441847
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1989-01-01;54983093
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1990-01-01;52080420
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1991-01-01;33307472
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1992-01-01;38856367
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1993-01-01;40415898
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1994-01-01;42419680
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1995-01-01;34209738
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1996-01-01;31893892
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1997-01-01;33792167
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1998-01-01;24384090
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;1999-01-01;30674840
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2000-01-01;36955126
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2001-01-01;20393594
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2002-01-01;17911689
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2003-01-01;14058481
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2004-01-01;19803647
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2005-01-01;20012363
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2006-01-01;13249969
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2007-01-01;17598428
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2008-01-01;18812571
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2009-01-01;21366975
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2010-01-01;13013027
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2011-01-01;22739426
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2012-01-01;20647238
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2013-01-01;21906349
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2014-01-01;20054804
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2015-01-01;19561966
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2016-01-01;8705066
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2017-01-01;21928400
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2018-01-01;18297257
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2019-01-01;18193055
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2020-01-01;15487915
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2021-01-01;20867999
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2022-01-01;20896613
VINHO FINO DE MESA (VINÍFERA);vv_Branco;Branco;2023-01-01;20693437
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1970-01-01;744900
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1971-01-01;664687
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1972-01-01;1006630
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1973-01-01;1018715
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1974-01-01;2668995
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1975-01-01;2759789
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1976-01-01;2220777
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1977-01-01;4723982
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1978-01-01;4110181
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1979-01-01;6046125
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1980-01-01;3117350
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1981-01-01;5782808
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1982-01-01;3042581
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1983-01-01;2111937
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1984-01-01;2115718
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1985-01-01;3007930
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1986-01-01;1482068
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1987-01-01;948649
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1988-01-01;1428400
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1989-01-01;1648300
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1990-01-01;3858200
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1991-01-01;209800
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1992-01-01;306500
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1993-01-01;518842
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1994-01-01;667200
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1995-01-01;992200
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1996-01-01;611300
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1997-01-01;605600
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1998-01-01;798400
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;1999-01-01;515000
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2000-01-01;709000
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2001-01-01;178000
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2002-01-01;124504
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2003-01-01;135400
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2004-01-01;36779
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2005-01-01;31730
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2006-01-01;50900
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2007-01-01;791985
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2008-01-01;938898
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2009-01-01;324550
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2010-01-01;391280
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2011-01-01;754305
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2012-01-01;525903
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2013-01-01;719723
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2014-01-01;1200514
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2015-01-01;841120
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2016-01-01;590713
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2017-01-01;1167258
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2018-01-01;1291709
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2019-01-01;2032990
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2020-01-01;1576888
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2021-01-01;2173750
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2022-01-01;2197265
VINHO FINO DE MESA (VINÍFERA);vv_Rosado;Rosado;2023-01-01;1959336
SUCO;su_Suco de uva simples;Suco de uva integral;1970-01-01;1097771
SUCO;su_Suco de uva simples;Suco de uva integral;1971-01-01;2296654
SUCO;su_Suco de uva simples;Suco de uva integral;1972-01-01;3509440
SUCO;su_Suco de uva simples;Suco de uva integral;1973-01-01;0
SUCO;su_Suco de uva simples;Suco de uva integral;1974-01-01;0
SUCO;su_Suco de uva simples;Suco de uva integral;1975-01-01;0
SUCO;su_Suco de uva simples;Suco de uva integral;1976-01-01;0
SUCO;su_Suco de uva simples;Suco de uva integral;1977-01-01;0
SUCO;su_Suco de uva simples;Suco de uva integral;1978-01-01;0
SUCO;su_Suco de uva simples;Suco de uva integral;1979-01-01;0
SUCO;su_Suco de uva simples;Suco de uva integral;1980-01-01;0
SUCO;su_Suco de uva simples;Suco de uva integral;1981-01-01;0
SUCO;su_Suco de uva simples;Suco de uva integral;1982-01-01;0
SUCO;su_Suco de uva simples;Suco de uva integral;1983-01-01;0
SUCO;su_Suco de uva simples;Suco de uva integral;1984-01-01;0
SUCO;su_Suco de uva simples;Suco de uva integral;1985-01-01;3544706
SUCO;su_Suco de uva simples;Suco de uva integral;1986-01-01;2116507
SUCO;su_Suco de uva simples;Suco de uva integral;1987-01-01;2262240
SUCO;su_Suco de uva simples;Suco de uva integral;1988-01-01;2018000
SUCO;su_Suco de uva simples;Suco de uva integral;1989-01-01;2824600
SUCO;su_Suco de uva simples;Suco de uva integral;1990-01-01;2848560
SUCO;su_Suco de uva simples;Suco de uva integral;1991-01-01;3609000
SUCO;su_Suco de uva simples;Suco de uva integral;1992-01-01;4033698
SUCO;su_Suco de uva simples;Suco de uva integral;1993-01-01;3800800
SUCO;su_Suco de uva simples;Suco de uva integral;1994-01-01;3884000
SUCO;su_Suco de uva simples;Suco de uva integral;1995-01-01;4123776
SUCO;su_Suco de uva simples;Suco de uva integral;1996-01-01;2407900
SUCO;su_Suco de uva simples;Suco de uva integral;1997-01-01;2884969
SUCO;su_Suco de uva simples;Suco de uva integral;1998-01-01;3904186
SUCO;su_Suco de uva simples;Suco de uva integral;1999-01-01;4132303
SUCO;su_Suco de uva simples;Suco de uva integral;2000-01-01;3546779
SUCO;su_Suco de uva simples;Suco de uva integral;2001-01-01;5196430
SUCO;su_Suco de uva simples;Suco de uva integral;2002-01-01;5505889
SUCO;su_Suco de uva simples;Suco de uva integral;2003-01-01;1372381
SUCO;su_Suco de uva simples;Suco de uva integral;2004-01-01;6222380
SUCO;su_Suco de uva simples;Suco de uva integral;2005-01-01;7103175
SUCO;su_Suco de uva simples;Suco de uva integral;2006-01-01;13946491
SUCO;su_Suco de uva simples;Suco de uva integral;2007-01-01;10147037
SUCO;su_Suco de uva simples;Suco de uva integral;2008-01-01;11817941
SUCO;su_Suco de uva simples;Suco de uva integral;2009-01-01;16034003
