classe;control;cultivar;ano;kg
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;1995-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;1996-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;1997-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;1998-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;1999-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2000-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2001-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2002-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2003-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2004-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2005-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2006-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2007-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2008-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2009-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2010-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2011-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2012-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2013-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2014-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2015-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2016-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2017-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2018-01-01;0
BRANCAS E ROSADAS;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;2019-01-01;nd
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1970-01-01;5772931
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1971-01-01;5334475
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1972-01-01;5378768
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1973-01-01;3490996
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1974-01-01;10348989
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1975-01-01;8716599
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1976-01-01;9297817
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1977-01-01;10212209
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1978-01-01;8696749
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1979-01-01;11743280
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1980-01-01;7650069
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1981-01-01;12114399
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1982-01-01;13984946
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1983-01-01;9067746
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1984-01-01;11156471
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1985-01-01;18464456
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1986-01-01;12858661
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1987-01-01;15436116
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1988-01-01;22528034
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1989-01-01;22513823
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1990-01-01;19690691
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1991-01-01;9533114
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1992-01-01;19854192
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1993-01-01;15255972
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1994-01-01;14611629
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1995-01-01;14045052
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1996-01-01;14374633
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1997-01-01;13576155
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1998-01-01;9495554
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;1999-01-01;19636525
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;2000-01-01;19535723
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;2001-01-01;12038417
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;2002-01-01;13809332
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;2003-01-01;9788714
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;2004-01-01;13066588
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;2005-01-01;10145908
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;2006-01-01;10748618
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;2007-01-01;15717087
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;2008-01-01;14744061
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;2009-01-01;14294841
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;2010-01-01;8595609
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;2011-01-01;16871284
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;2012-01-01;13322429
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;2013-01-01;13136399
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;2014-01-01;12669980
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;2015-01-01;12788740
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;2016-01-01;6068181
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;2017-01-01;14475142
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;2018-01-01;11202231
BRANCAS E ROSADAS;br_Moscato_branco;Moscato Branco;2019-01-01;nd
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1970-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1971-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1972-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1973-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1974-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1975-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1976-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1977-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1978-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1979-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1980-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1981-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1982-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1983-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1984-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1985-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1986-01-01;7554
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1987-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1988-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1989-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1990-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1991-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1992-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1993-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1994-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1995-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1996-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1997-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1998-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;1999-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;2000-01-01;0
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;2001-01-01;7581
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;2002-01-01;19758
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;2003-01-01;1059
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;2004-01-01;13112
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;2005-01-01;461612
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;2006-01-01;57796
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;2007-01-01;84053
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;2008-01-01;65107
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;2009-01-01;61009
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;2010-01-01;55811
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;2011-01-01;92887
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;2012-01-01;123255
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;2013-01-01;64800
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;2014-01-01;85785
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;2015-01-01;72462
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;2016-01-01;30378
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;2017-01-01;57083
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;2018-01-01;121008
BRANCAS E ROSADAS;br_Moscato Canelli;Moscato Canelli;2019-01-01;nd
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1970-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1971-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1972-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1973-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1974-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1975-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1976-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1977-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1978-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1979-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1980-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1981-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1982-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1983-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1984-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1985-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1986-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1987-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1988-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1989-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1990-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1991-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1992-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1993-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1994-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1995-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1996-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1997-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1998-01-01;0
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;1999-01-01;1217
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;2000-01-01;17700
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;2001-01-01;115727
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;2002-01-01;357251
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;2003-01-01;349892
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;2004-01-01;691230
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;2005-01-01;703485
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;2006-01-01;776846
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;2007-01-01;1173519
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;2008-01-01;1122457
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;2009-01-01;1446926
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;2010-01-01;1151570
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;2011-01-01;1949920
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;2012-01-01;1641498
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;2013-01-01;1813522
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;2014-01-01;1742605
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;2015-01-01;1785956
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;2016-01-01;813952
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;2017-01-01;2091933
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;2018-01-01;1590531
BRANCAS E ROSADAS;br_Moscato Giallo;Moscato Giallo;2019-01-01;nd
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1970-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1971-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1972-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1973-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1974-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1975-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1976-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1977-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1978-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1979-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1980-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1981-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1982-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1983-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1984-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1985-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1986-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1987-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1988-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1989-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1990-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1991-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1992-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1993-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1994-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1995-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1996-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1997-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1998-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;1999-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;2000-01-01;0
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;2001-01-01;287347
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;2002-01-01;401583
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;2003-01-01;503500
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;2004-01-01;948435
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;2005-01-01;921620
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;2006-01-01;544530
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;2007-01-01;616480
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;2008-01-01;1035000
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;2009-01-01;858910
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;2010-01-01;690210
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;2011-01-01;882104
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;2012-01-01;633606
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;2013-01-01;831206
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;2014-01-01;886808
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;2015-01-01;886075
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;2016-01-01;361638
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;2017-01-01;890655
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;2018-01-01;639810
BRANCAS E ROSADAS;br_Moscato Nazareno;Moscato Nazareno;2019-01-01;nd
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1970-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1971-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1972-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1973-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1974-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1975-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1976-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1977-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1978-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1979-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1980-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1981-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1982-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1983-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1984-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1985-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1986-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1987-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1988-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1989-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1990-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1991-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1992-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1993-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1994-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1995-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1996-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1997-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1998-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;1999-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;2000-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;2001-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;2002-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;2003-01-01;0
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;2004-01-01;287021
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;2005-01-01;443153
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;2006-01-01;331718
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;2007-01-01;406650
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;2008-01-01;430599
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;2009-01-01;510594
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;2010-01-01;317404
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;2011-01-01;808748
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;2012-01-01;618266
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;2013-01-01;678267
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;2014-01-01;770265
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;2015-01-01;863910
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;2016-01-01;257647
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;2017-01-01;868260
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;2018-01-01;867445
BRANCAS E ROSADAS;br_Moscato Bianco R2;Moscato Bianco R2;2019-01-01;nd
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1970-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1971-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1972-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1973-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1974-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1975-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1976-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1977-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1978-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1979-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1980-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1981-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1982-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1983-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1984-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1985-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1986-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1987-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1988-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1989-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1990-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1991-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1992-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1993-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1994-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1995-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1996-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1997-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1998-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;1999-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;2000-01-01;0
