classe;control;produto;ano;litros
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;1985-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;1986-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;1987-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;1988-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;1989-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;1990-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;1991-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;1992-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;1993-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;1994-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;1995-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;1996-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;1997-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;1998-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;1999-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2000-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2001-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2002-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2003-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2004-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2005-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2006-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2007-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2008-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2009-01-01;12000
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2010-01-01;13000
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2011-01-01;22016
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2012-01-01;21980
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2013-01-01;22000
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2014-01-01;33381
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2015-01-01;24091
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2016-01-01;15000
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2017-01-01;20795
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2018-01-01;11600
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2019-01-01;17398
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2020-01-01;22975
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2021-01-01;935
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_liqwuida;  Borra líquida;2022-01-01;49840
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1970-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1971-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1972-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1973-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1974-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1975-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1976-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1977-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1978-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1979-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1980-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1981-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1982-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1983-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1984-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1985-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1986-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1987-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1988-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1989-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1990-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1991-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1992-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1993-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1994-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1995-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1996-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1997-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1998-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;1999-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2000-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2001-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2002-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2003-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2004-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2005-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2006-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2007-01-01;24543
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2008-01-01;18640
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2009-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2010-01-01;46000
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2011-01-01;73006
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2012-01-01;89000
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2013-01-01;62825
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2014-01-01;106400
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2015-01-01;128754
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2016-01-01;57292
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2017-01-01;4970
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2018-01-01;721280
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2019-01-01;153770
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2020-01-01;146260
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2021-01-01;414100
OUTROS PRODUTOS COMERCIALIZADOS;ou_Borra_seca;  Borra seca;2022-01-01;122525
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1970-01-01;9388296
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1971-01-01;9893167
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1972-01-01;11876098
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1973-01-01;12156057
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1974-01-01;12885577
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1975-01-01;11418527
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1976-01-01;14938849
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1977-01-01;12858163
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1978-01-01;12014556
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1979-01-01;9991254
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1980-01-01;2593406
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1981-01-01;1637947
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1982-01-01;1348154
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1983-01-01;1212182
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1984-01-01;1074816
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1985-01-01;1551097
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1986-01-01;2308675
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1987-01-01;1553986
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1988-01-01;1786613
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1989-01-01;2232781
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1990-01-01;1464094
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1991-01-01;1627961
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1992-01-01;1488284
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1993-01-01;1278706
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1994-01-01;1519307
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1995-01-01;1846401
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1996-01-01;2331889
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1997-01-01;2201034
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1998-01-01;2441572
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);1999-01-01;2480893
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2000-01-01;2035067
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2001-01-01;2018918
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2002-01-01;2030651
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2003-01-01;2729201
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2004-01-01;2505882
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2005-01-01;2074381
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2006-01-01;5500
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2007-01-01;5929
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2008-01-01;6606
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2009-01-01;7151
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2010-01-01;6448
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2011-01-01;5640
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2012-01-01;5495
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2013-01-01;6276
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2014-01-01;6625
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2015-01-01;8118
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2016-01-01;8253
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2017-01-01;5089
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2018-01-01;4652
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2019-01-01;5015
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2020-01-01;7966
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2021-01-01;7311
OUTROS PRODUTOS COMERCIALIZADOS;ou_Brandy;  Brandy (conhaque);2022-01-01;4407
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1970-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1971-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1972-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1973-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1974-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1975-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1976-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1977-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1978-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1979-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1980-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1981-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1982-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1983-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1984-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1985-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1986-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1987-01-01;9062619
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1988-01-01;8806545
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1989-01-01;4474031
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1990-01-01;2649267
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1991-01-01;3190379
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1992-01-01;1975289
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1993-01-01;2756302
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1994-01-01;2798706
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1995-01-01;2664342
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1996-01-01;3078523
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1997-01-01;4571501
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1998-01-01;5764233
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;1999-01-01;9424282
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2000-01-01;10847415
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2001-01-01;10994658
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2002-01-01;10423992
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2003-01-01;7355796
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2004-01-01;6674776
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2005-01-01;6005392
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2006-01-01;5067810
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2007-01-01;5008953
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2008-01-01;4367404
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2009-01-01;4561959
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2010-01-01;4674272
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2011-01-01;4684087
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2012-01-01;4258333
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2013-01-01;4028017
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2014-01-01;4045218
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2015-01-01;3297202
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2016-01-01;2450732
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2017-01-01;2471612
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2018-01-01;3091682
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2019-01-01;3782516
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2020-01-01;6260381
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2021-01-01;6107943
OUTROS PRODUTOS COMERCIALIZADOS;ou_Cooler;  Cooler;2022-01-01;4505384
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1970-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1971-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1972-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1973-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1974-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1975-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1976-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1977-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1978-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1979-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1980-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1981-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1982-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1983-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1984-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1985-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1986-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1987-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1988-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1989-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1990-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1991-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1992-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1993-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1994-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1995-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1996-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1997-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1998-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;1999-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2000-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2001-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2002-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2003-01-01;0
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2004-01-01;1428500
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2005-01-01;1286524
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2006-01-01;932979
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2007-01-01;798624
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2008-01-01;791532
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2009-01-01;1354734
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2010-01-01;977962
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2011-01-01;805235
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2012-01-01;907199
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2013-01-01;806955
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2014-01-01;736496
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2015-01-01;611787
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2016-01-01;506532
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2017-01-01;418433
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2018-01-01;349836
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2019-01-01;269701
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2020-01-01;205664
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2021-01-01;244184
OUTROS PRODUTOS COMERCIALIZADOS;ou_Coquetel;  Coquetel com vinho;2022-01-01;292420
OUTROS PRODUTOS COMERCIALIZADOS;ou_Destilado;  Destilado de vinho;1970-01-01;533987
OUTROS PRODUTOS COMERCIALIZADOS;ou_Destilado;  Destilado de vinho;1971-01-01;1023876
OUTROS PRODUTOS COMERCIALIZADOS;ou_Destilado;  Destilado de vinho;1972-01-01;1573023
OUTROS PRODUTOS COMERCIALIZADOS;ou_Destilado;  Destilado de vinho;1973-01-01;1485567
OUTROS PRODUTOS COMERCIALIZADOS;ou_Destilado;  Destilado de vinho;1974-01-01;1409986
OUTROS PRODUTOS COMERCIALIZADOS;ou_Destilado;  Destilado de vinho;1975-01-01;1793135
OUTROS PRODUTOS COMERCIALIZADOS;ou_Destilado;  Destilado de vinho;1976-01-01;1373075
OUTROS PRODUTOS COMERCIALIZADOS;ou_Destilado;  Destilado de vinho;1977-01-01;780548
OUTROS PRODUTOS COMERCIALIZADOS;ou_Destilado;  Destilado de vinho;1978-01-01;866773
OUTROS PRODUTOS COMERCIALIZADOS;ou_Destilado;  Destilado de vinho;1979-01-01;3062750
OUTROS PRODUTOS COMERCIALIZADOS;ou_Destilado;  Destilado de vinho;1980-01-01;1778900
OUTROS PRODUTOS COMERCIALIZADOS;ou_Destilado;  Destilado de vinho;1981-01-01;2728959
OUTROS PRODUTOS COMERCIALIZADOS;ou_Destilado;  Destilado de vinho;1982-01-01;3466121
OUTROS PRODUTOS COMERCIALIZADOS;ou_Destilado;  Destilado de vinho;1983-01-01;2029714
OUTROS PRODUTOS COMERCIALIZADOS;ou_Destilado;  Destilado de vinho;1984-01-01;1678482
OUTROS PRODUTOS COMERCIALIZADOS;ou_Destilado;  Destilado de vinho;1985-01-01;1460361
OUTROS PRODUTOS COMERCIALIZADOS;ou_Destilado;  Destilado de vinho;1986-01-01;5142969
OUTROS PRODUTOS COMERCIALIZADOS;ou_Destilado;  Destilado de vinho;1987-01-01;2601744
OUTROS PRODUTOS COMERCIALIZADOS;ou_Destilado;  Destilado de vinho;1988-01-01;2220670
