classe;tipo;classificacao;nome_classificacao;ano;kg
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);1978;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);1979;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);1980;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);1981;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);1982;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);1983;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);1984;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);1985;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);1986;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);1987;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);1988;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);1989;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);1990;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);1991;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);1992;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);1993;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);1994;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);1995;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);1996;49576
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);1997;17180
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);1998;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);1999;338394
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);2000;57504
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);2001;15682
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);2002;68967
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);2003;711372
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);2004;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);2005;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);2006;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);2007;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);2008;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);2009;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);2010;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);2011;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);2012;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);2013;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);2014;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);2015;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);2016;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);2017;0
Americanas e hibridas;BRANCAS E ROSADAS;br_Outras;Outras(2);2018;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1972;170
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1973;7690
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1974;124762
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1975;74293
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1976;23684
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1977;24430
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1978;17339
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1979;88822
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1980;23451
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1981;12094
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1982;7662
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1983;2989
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1984;4380
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1985;17553
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1986;5147
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1987;12670
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1988;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1989;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1990;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1991;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1992;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1993;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1994;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1995;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1996;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1997;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1998;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;1999;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2000;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2001;3613
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2002;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2003;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2004;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2005;1500
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2006;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2007;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2008;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2009;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2010;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2011;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2012;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2013;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2014;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2015;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2016;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2017;0
Uvas de mesa;TINTAS;ti_ Alphonse Lavallee; Alphonse Lavallee;2018;0
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1972;4258
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1973;1249
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1974;801
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1975;109438
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1976;64828
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1977;89161
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1978;90655
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1979;72067
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1980;45312
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1981;43680
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1982;20248
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1983;5165
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1984;1590
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1985;0
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1986;2205
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1987;0
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1988;0
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1989;0
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1990;0
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1991;0
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1992;0
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1993;0
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1994;0
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1995;0
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1996;0
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1997;0
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1998;0
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;1999;0
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;2000;13877
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;2001;20047
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;2002;23239
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;2003;7366
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;2004;49698
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;2005;48320
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;2006;36105
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;2007;66970
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;2008;101101
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;2009;84397
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;2010;31771
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;2011;89305
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;2012;145132
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;2013;75362
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;2014;65850
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;2015;108797
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;2016;51310
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;2017;85510
Uvas de mesa;TINTAS;ti_ Moscato de Hamburgo; Moscato de Hamburgo;2018;62567
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1972;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1973;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1974;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1975;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1976;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1977;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1978;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1979;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1980;2235
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1981;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1982;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1983;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1984;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1985;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1986;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1987;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1988;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1989;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1990;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1991;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1992;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1993;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1994;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1995;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1996;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1997;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1998;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;1999;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;2000;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;2001;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;2002;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;2003;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;2004;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;2005;1620
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;2006;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;2007;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;2008;4610
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;2009;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;2010;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;2011;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;2012;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;2013;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;2014;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;2015;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;2016;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;2017;0
Uvas de mesa;BRANCAS E ROSADAS;br_Cardinal; Cardinal;2018;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1972;657
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1973;7312
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1974;8467
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1975;6805
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1976;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1977;2391
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1978;8715
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1979;2051
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1980;2765
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1981;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1982;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1983;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1984;1545
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1985;4921
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1986;3358
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1987;1321
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1988;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1989;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1990;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1991;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1992;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1993;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1994;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1995;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1996;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1997;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1998;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;1999;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;2000;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;2001;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;2002;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;2003;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;2004;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;2005;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;2006;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;2007;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;2008;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;2009;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;2010;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;2011;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;2012;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;2013;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;2014;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;2015;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;2016;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;2017;0
Uvas de mesa;BRANCAS E ROSADAS;br_Golden Queen; Golden Queen;2018;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1972;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1973;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1974;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1975;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1976;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1977;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1978;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1979;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1980;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1981;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1982;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1983;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1984;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1985;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1986;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1987;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1988;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1989;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1990;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1991;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1992;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1993;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1994;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1995;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1996;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1997;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1998;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;1999;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;2000;20515
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;2001;23661
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;2002;42357
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;2003;75480
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;2004;6172
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;2005;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;2006;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;2007;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;2008;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;2009;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;2010;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;2011;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;2012;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;2013;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;2014;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;2015;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;2016;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;2017;0
Uvas de mesa;BRANCAS E ROSADAS;br_Patrícia; Patrícia;2018;0
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1972;4027
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1973;0
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1974;1695
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1975;1223
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1976;1406
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1977;0
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1978;0
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1979;11377
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1980;10722
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1981;14467
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1982;13971
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1983;4948
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1984;10735
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1985;10548
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1986;10753
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1987;64694
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1988;0
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1989;0
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1990;0
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1991;0
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1992;0
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1993;0
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1994;0
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1995;0
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1996;0
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1997;0
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1998;0
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;1999;0
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;2000;581598
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;2001;94352
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;2002;58566
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;2003;61178
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;2004;33155
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;2005;32105
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;2006;14569
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;2007;25899
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;2008;37376
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;2009;11335
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;2010;10375
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;2011;5575
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;2012;9695
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;2013;3378
Uvas de mesa;BRANCAS E ROSADAS;br_Perlona; Perlona;2014;850
