index;classe;pais;valor_1970;kg_1971;valor_1971;kg_1972;valor_1972;kg_1973;valor_1973;kg_1974;valor_1974;kg_1975;valor_1975;kg_1976;valor_1976;kg_1977;valor_1977;kg_1978;valor_1978;kg_1979;valor_1979;kg_1980;valor_1980;kg_1981;valor_1981;kg_1982;valor_1982;kg_1983;valor_1983;kg_1984;valor_1984;kg_1985;valor_1985;kg_1986;valor_1986;kg_1987;valor_1987;kg_1988;valor_1988;kg_1989;valor_1989;kg_1990;valor_1990;kg_1991;valor_1991;kg_1992;valor_1992;kg_1993;valor_1993;kg_1994;valor_1994;kg_1995;valor_1995;kg_1996;valor_1996;kg_1997;valor_1997;kg_1998;valor_1998;kg_1999;valor_1999;kg_2000;valor_2000;kg_2001;valor_2001;kg_2002;valor_2002;kg_2003;valor_2003;kg_2004;valor_2004;kg_2005;valor_2005;kg_2006;valor_2006;kg_2007;valor_2007;kg_2008;valor_2008;kg_2009;valor_2009;kg_2010;valor_2010;kg_2011;valor_2011;kg_2012;valor_2012;kg_2013;valor_2013;kg_2014;valor_2014;kg_2015;valor_2015;kg_2016;valor_2016;kg_2017;valor_2017;kg_2018;valor_2018;kg_2019;valor_2019;kg_2020;valor_2020;kg_2021;valor_2021;kg_2022;valor_2022;kg_2023;valor_2023
1;Uvas Frescas;Africa do Sul;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15300.0;32130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;30.0;44.0;152.0;0.0;0.0;0.0;0.0;30;136
2;Uvas Frescas;Alemanha;0.0;135.0;103.0;0.0;0.0;0.0;0.0;3840.0;3293.0;0.0;0.0;0.0;0.0;360.0;306.0;11700.0;11905.0;21500.0;26640.0;26075.0;35275.0;137426.0;229312.0;129799.0;198667.0;95060.0;90326.0;204983.0;180556.0;115448.0;104782.0;214355.0;197056.0;65222.0;59457.0;423894.0;405290.0;253816.0;228433.0;153036.0;137699.0;81080.0;71703.0;48885.0;48176.0;272018.0;289402.0;568342.0;669977.0;209330.0;280984.0;89400.0;118560.0;49088.0;79921.0;14400.0;21120.0;173400.0;224610.0;778979.0;820969.0;966420.0;993515.0;908683.0;821039.0;1121634.0;1196652.0;838673.0;994204.0;889813.0;1081566.0;818198.0;1224605.0;2256707.0;5191457.0;1297991.0;2693071.0;759594.0;1475757.0;713942.0;1437429.0;1167243.0;2430345.0;1021075.0;2064845.0;2457655.0;5316776.0;1649514.0;3524291.0;3277187.0;6532957.0;2384112.0;5161080.0;3353831.0;6730502.0;2870420.0;5833592.0;1863097.0;3480290.0;1371694.0;2791556.0;1461590.0;2569452.0;559012.0;1213303.0;1701887;4101648
3;Uvas Frescas;Angola;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;445.0;4523.0;6555.0;72.0;481.0;6081.0;20822.0;2426.0;7288.0;0.0;0.0;0.0;0.0;0.0;0.0;1604.0;4532.0;0.0;0.0;20.0;55.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;97.0;408.0;908.0;4032.0;4841.0;1079.0;1342.0;1803.0;2052.0;82055.0;127430.0;76618.0;125958.0;0.0;0.0;0.0;0.0;33860.0;90396.0;29700.0;110058.0;0.0;0.0;0.0;0.0;350.0;2492.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;33.0;75.0;145.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0
4;Uvas Frescas;Antigua e Barbuda;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.0;164.0;190.0;580.0;304.0;1013.0;437.0;1349.0;253.0;999.0;260;1173
5;Uvas Frescas;Arabia Saudita;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47328.0;103666.0;0.0;0.0;0.0;0.0;15300.0;30600.0;0.0;0.0;0.0;0.0;0.0;0.0;61200.0;140760.0;0.0;0.0;0.0;0.0;14725.0;28615.0;167731.0;271231.0;32325.0;95999.0;2818.0;14671.0;12224.0;53675.0;2234;19382
6;Uvas Frescas;Argelia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20672.0;30968.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0
7;Uvas Frescas;Argentina;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3000.0;4110.0;60900.0;127380.0;7200.0;14700.0;80000.0;70000.0;0.0;0.0;19375.0;20750.0;41510.0;38105.0;22125.0;19376.0;20540.0;15215.0;14400.0;17616.0;0.0;0.0;0.0;0.0;238141.0;287608.0;1900019.0;2017478.0;3058548.0;3259119.0;1771639.0;1783045.0;802225.0;1083287.0;1252412.0;1602234.0;1278452.0;1466783.0;1872997.0;2130519.0;3908790.0;3806969.0;3927331.0;3532410.0;3774183.0;3006947.0;388148.0;254432.0;640118.0;541652.0;571894.0;563466.0;299444.0;428773.0;336434.0;492057.0;475525.0;844050.0;724192.0;1474257.0;414008.0;929225.0;446280.0;1005124.0;264816.0;471205.0;170851.0;298692.0;32640.0;73440.0;0.0;0.0;0.0;0.0;1156368.0;2340897.0;2872152.0;5757072.0;1536650.0;2478547.0;1186878.0;1758528.0;2002784.0;3707550.0;4606314.0;7764448.0;3954281.0;8103640.0;2265038;5234176
8;Uvas Frescas;Austria;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;90.0;1160.0;1649.0;2635.0;2143.0;2195.0;2251.0;400.0;360.0;1600.0;1440.0;608.0;550.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;928.0;1020.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20;41
9;Uvas Frescas;Bahamas;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25630.0;52046.0;2869.0;9184.0;3208.0;9449.0;3482.0;10184.0;3035.0;10694.0;4871;19408
10;Uvas Frescas;Bahrein;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13600.0;17000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0
11;Uvas Frescas;Bangladesh;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;214.0;17.0;53.0;113.0;319.0;141;402
12;Uvas Frescas;Barbados;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;59.0;110.0;354.0;83.0;197.0;180.0;457.0;163.0;540.0;237;874
13;Uvas Frescas;Barein;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;105.0;958.0;3353.0;250.0;796.0;277.0;937.0;316.0;1159.0;622;2602
14;Uvas Frescas;Belgica;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2000.0;1846.0;0.0;0.0;200.0;260.0;240.0;240.0;0.0;0.0;25.0;32.0;100.0;140.0;64157.0;111484.0;55055.0;89366.0;111441.0;139901.0;96354.0;79159.0;97383.0;95894.0;88893.0;90439.0;81663.0;83974.0;225790.0;219898.0;69116.0;63379.0;154695.0;139114.0;73674.0;83062.0;48992.0;45183.0;88296.0;99630.0;35236.0;31707.0;9055.0;22223.0;14176.0;21552.0;16916.0;24496.0;43616.0;84416.0;177960.0;79944.0;1102248.0;664977.0;257310.0;414788.0;456544.0;407353.0;397723.0;415005.0;124936.0;111750.0;41018.0;76420.0;707707.0;1074832.0;2251500.0;5389340.0;3163866.0;8111299.0;1507559.0;3229623.0;1777534.0;4258476.0;122727.0;271655.0;0.0;0.0;0.0;0.0;16848.0;21255.0;88832.0;219060.0;0.0;0.0;0.0;0.0;150493.0;281779.0;176918.0;336252.0;12757.0;24336.0;202.0;664.0;39134.0;95538.0;254;1056
15;Uvas Frescas;Belize;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;48.0;20.0;32.0;55.0;92.0;117.0;248.0;52;125
16;Uvas Frescas;Bermudas;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;69.0;228.0;1047.0;390.0;1375.0;96.0;323.0;200.0;761.0;194;821
17;Uvas Frescas;Bolivia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1200.0;682.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;96.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;97.0;0.0;0.0;92974.0;34914.0;436800.0;250134.0;132736.0;67397.0;261712;151770
18;Uvas Frescas;Bosnia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.0;67.0;447.0;472.0;0.0;0.0;0.0;0.0;0;0
19;Uvas Frescas;Brasil;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;62.0;0.0;0.0;70.0;173.0;109.0;267.0;170;470
20;Uvas Frescas;Bulgaria;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;170.0;0.0;0.0;0.0;0.0;0;0
21;Uvas Frescas;Burquina Faso;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0
22;Uvas Frescas;Cabo Verde;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2348.0;3722.0;491.0;1428.0;0.0;0.0;0.0;0.0;0.0;0.0;1980.0;1678.0;2364.0;2829.0;992.0;934.0;50.0;91.0;0.0;0.0;86.0;69.0;10.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0
23;Uvas Frescas;Camaroes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;149.0;10;66
24;Uvas Frescas;Camores;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;75.0;10.0;34.0;0.0;0.0;0.0;0.0;0;0
25;Uvas Frescas;Canada;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88650.0;154780.0;188718.0;200663.0;99157.0;116714.0;182573.0;147397.0;388481.0;317203.0;644172.0;986065.0;206020.0;186426.0;201117.0;207968.0;310468.0;290435.0;141913.0;127724.0;156216.0;229730.0;233716.0;373505.0;305126.0;304513.0;153739.0;159232.0;9987.0;16917.0;1008.0;2268.0;57184.0;71701.0;63511.0;108401.0;58600.0;84821.0;41184.0;42580.0;101824.0;88728.0;137253.0;137829.0;136575.0;468753.0;119840.0;175504.0;406445.0;772043.0;778444.0;2111943.0;1516231.0;3993012.0;739519.0;2621657.0;688878.0;2324716.0;716985.0;1912515.0;834800.0;2251696.0;751591.0;2143723.0;725927.0;1858772.0;292980.0;761641.0;239200.0;582653.0;110752.0;287454.0;12983.0;74228.0;36798.0;171155.0;24565.0;220025.0;86635.0;457420.0;321755.0;1233545.0;383543.0;1497880.0;1175975;3667725
26;Uvas Frescas;Catar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1100.0;4932.0;81.0;298.0;336.0;432.0;5615.0;13665.0;28.0;75.0;2210;6616
27;Uvas Frescas;Ilhas Cayman;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.0;140.0;216.0;638.0;341.0;1130.0;372.0;1121.0;277.0;1145.0;278;1007
28;Uvas Frescas;Chile;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;25963.0;0.0;0.0;25.0;81.0;189.0;457.0;266.0;826.0;109.0;376.0;31.0;125.0;10;38
29;Uvas Frescas;China;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15300.0;36805.0;0.0;0.0;93976.0;143612.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;418.0;1132.0;1113.0;3171.0;1197.0;3370.0;1744.0;8882.0;945.0;2708.0;1210;5500
